job_title,Skills_Text,Skills_Text_Display,Cluster,Role
Machine Learning Engineer - Diffusion Models & Deep Learning,"aws, azure, c, deep learning, diffusion models, docker, gcp, kubernetes, machine learning, python, pytorch, r, scala, software engineering, tensorflow, transformers","aws, azure, c, deep learning, diffusion models, docker, gcp, kubernetes, machine learning, python, p...",3,"Cluster 3 (gcp, kubernetes, aws, azure, docker)"
Artificial Intelligence / Data Scientist Intern (HR),"c, data science, data visualization, machine learning, power bi, r, tableau","c, data science, data visualization, machine learning, power bi, r, tableau",1,"Cluster 1 (c, r, data science, machine learning, scala)"
Software Engineer 2 - Design Engineering,"aws, c, r, software engineering","aws, c, r, software engineering",5,"Cluster 5 (aws, nlp, c, r, machine learning)"
"Software Engineer, Machine Learning","c, c++, git, java, javascript, machine learning, python, pytorch, r, scala, software engineering","c, c++, git, java, javascript, machine learning, python, pytorch, r, scala, software engineering",2,"Cluster 2 (c++, pytorch, c, python, tensorflow)"
"Machine Learning Engineer, Geometric Vision, Self-Driving","c, c++, computer vision, deep learning, python, pytorch, r","c, c++, computer vision, deep learning, python, pytorch, r",2,"Cluster 2 (c++, pytorch, c, python, tensorflow)"
"Software Engineer, ML Performance, Dojo","c, machine learning, neural networks, pytorch, r","c, machine learning, neural networks, pytorch, r",6,"Cluster 6 (pytorch, tensorflow, c, machine learning, r)"
Machine Learning Data Engineer,"aws, azure, c, data visualization, databricks, deep learning, gcp, git, machine learning, power bi, python, pytorch, r, scala, spark, sql, tableau, tensorflow","aws, azure, c, data visualization, databricks, deep learning, gcp, git, machine learning, power bi, ...",3,"Cluster 3 (gcp, kubernetes, aws, azure, docker)"
A/AI Machine Learning Engineer Sr,"c, c++, computer vision, data science, databases, docker, git, github, java, linux, machine learning, mongodb, numpy, pandas, python, pytorch, r, sql, tensorflow","c, c++, computer vision, data science, databases, docker, git, github, java, linux, machine learning...",0,"Cluster 0 (pandas, numpy, tensorflow, pytorch, machine learning)"
Principal Data Scientist,"aws, c, data science, docker, git, machine learning, numpy, pandas, python, r, software engineering, statistical modeling","aws, c, data science, docker, git, machine learning, numpy, pandas, python, r, software engineering,...",0,"Cluster 0 (pandas, numpy, tensorflow, pytorch, machine learning)"
Software Engineer - AI/ML Frontend,"c, java, javascript, python, r, scala, software engineering, typescript, web development","c, java, javascript, python, r, scala, software engineering, typescript, web development",1,"Cluster 1 (c, r, data science, machine learning, scala)"
"Software Engineer III, Machine Learning Engineer","aws, c, data science, deep learning, git, machine learning, nlp, python, pytorch, r, software engineering, tensorflow","aws, c, data science, deep learning, git, machine learning, nlp, python, pytorch, r, software engine...",6,"Cluster 6 (pytorch, tensorflow, c, machine learning, r)"
"Staff Data Scientist, Marketplace","c, data science, machine learning, python, r, sql","c, data science, machine learning, python, r, sql",1,"Cluster 1 (c, r, data science, machine learning, scala)"
Data scientist,"c, data visualization, machine learning, python, r, sql, tableau","c, data visualization, machine learning, python, r, sql, tableau",1,"Cluster 1 (c, r, data science, machine learning, scala)"
Machine Learning Engineer - Marketing Mix Modeling,"aws, c, git, machine learning, python, r, scala, sql","aws, c, git, machine learning, python, r, scala, sql",1,"Cluster 1 (c, r, data science, machine learning, scala)"
"Software Engineer, Machine Learning","c, c++, git, java, javascript, machine learning, python, pytorch, r, scala, software engineering","c, c++, git, java, javascript, machine learning, python, pytorch, r, scala, software engineering",2,"Cluster 2 (c++, pytorch, c, python, tensorflow)"
Data Scientist,"c, data science, git, python, r, sql","c, data science, git, python, r, sql",1,"Cluster 1 (c, r, data science, machine learning, scala)"
Machine Learning Engineer,"aws, azure, c, gcp, machine learning, python, pytorch, r, scala","aws, azure, c, gcp, machine learning, python, pytorch, r, scala",3,"Cluster 3 (gcp, kubernetes, aws, azure, docker)"
Artificial Intelligence / Machine Learning Research and Development Engineer,"c, data science, docker, git, kubernetes, machine learning, numpy, pandas, python, pytorch, r, sql, tensorflow","c, data science, docker, git, kubernetes, machine learning, numpy, pandas, python, pytorch, r, sql, ...",0,"Cluster 0 (pandas, numpy, tensorflow, pytorch, machine learning)"
Senior Machine Learning Engineer,"c, c++, data science, deep learning, java, machine learning, python, r, scala, spark","c, c++, data science, deep learning, java, machine learning, python, r, scala, spark",2,"Cluster 2 (c++, pytorch, c, python, tensorflow)"
"Software Engineer, Batch Data","aws, c, databases, databricks, gcp, java, machine learning, python, r, spark, sql","aws, c, databases, databricks, gcp, java, machine learning, python, r, spark, sql",3,"Cluster 3 (gcp, kubernetes, aws, azure, docker)"
Machine Learning Engineer Graduate (Data-Search-TikTok Recommendation - Seattle) - 2025 Start (PhD),"aws, c, machine learning, nlp, r","aws, c, machine learning, nlp, r",5,"Cluster 5 (aws, nlp, c, r, machine learning)"
Machine Learning Engineer,"c, computer vision, data analytics, machine learning, numpy, pandas, python, pytorch, r, tensorflow","c, computer vision, data analytics, machine learning, numpy, pandas, python, pytorch, r, tensorflow",0,"Cluster 0 (pandas, numpy, tensorflow, pytorch, machine learning)"
Machine Learning Engineer,"aws, azure, c, data science, databases, docker, gcp, kubernetes, machine learning, python, pytorch, r, tensorflow, transformers","aws, azure, c, data science, databases, docker, gcp, kubernetes, machine learning, python, pytorch, ...",3,"Cluster 3 (gcp, kubernetes, aws, azure, docker)"
Data Scientist,"aws, c, machine learning, python, r, sql","aws, c, machine learning, python, r, sql",5,"Cluster 5 (aws, nlp, c, r, machine learning)"
"Machine Learning Engineer, Fast Optimized Inference - US Remote","c, git, github, machine learning, python, pytorch, r, scala, transformers","c, git, github, machine learning, python, pytorch, r, scala, transformers",6,"Cluster 6 (pytorch, tensorflow, c, machine learning, r)"
Machine Learning Engineer Intern (App Ads and Gaming) - 2025 Summer (BS/MS),"aws, c, c++, feature engineering, machine learning, python, r, scala","aws, c, c++, feature engineering, machine learning, python, r, scala",2,"Cluster 2 (c++, pytorch, c, python, tensorflow)"
ML Software Integration & Quality Engineer,"c, c++, machine learning, python, r","c, c++, machine learning, python, r",2,"Cluster 2 (c++, pytorch, c, python, tensorflow)"
Data Analytics Engineer,"aws, azure, c, data analytics, data science, data visualization, databases, gcp, java, javascript, machine learning, power bi, python, r, scala, sql, tableau","aws, azure, c, data analytics, data science, data visualization, databases, gcp, java, javascript, m...",1,"Cluster 1 (c, r, data science, machine learning, scala)"
Artificial Intelligence / Data Scientist Intern (HR),,,1,"Cluster 1 (c, r, data science, machine learning, scala)"
"Machine Learning Engineer, Commerce Ads","aws, c, c++, deep learning, linux, machine learning, python, pytorch, r, scala, spark, tensorflow","aws, c, c++, deep learning, linux, machine learning, python, pytorch, r, scala, spark, tensorflow",2,"Cluster 2 (c++, pytorch, c, python, tensorflow)"
Machine Learning Engineer,"c, c++, linux, machine learning, python, pytorch, r, tensorflow","c, c++, linux, machine learning, python, pytorch, r, tensorflow",2,"Cluster 2 (c++, pytorch, c, python, tensorflow)"
Data Scientist,"aws, azure, c, data science, data visualization, gcp, numpy, pandas, python, r, sql, tableau","aws, azure, c, data science, data visualization, gcp, numpy, pandas, python, r, sql, tableau",0,"Cluster 0 (pandas, numpy, tensorflow, pytorch, machine learning)"
Machine Learning Engineer,"aws, azure, c, data science, databases, docker, java, javascript, kubernetes, machine learning, numpy, pandas, python, r, scala, software engineering, sql","aws, azure, c, data science, databases, docker, java, javascript, kubernetes, machine learning, nump...",0,"Cluster 0 (pandas, numpy, tensorflow, pytorch, machine learning)"
Software Engineer,"c, docker, figma, git, java, javascript, node.js, python, r, rest api, scala, typescript","c, docker, figma, git, java, javascript, node.js, python, r, rest api, scala, typescript",1,"Cluster 1 (c, r, data science, machine learning, scala)"
Senior Machine Learning Engineer,"aws, c, data science, databricks, docker, git, github, kubernetes, large language models, machine learning, python, r, scala","aws, c, data science, databricks, docker, git, github, kubernetes, large language models, machine le...",3,"Cluster 3 (gcp, kubernetes, aws, azure, docker)"
Machine Learning Engineer,"aws, c, data science, gcp, machine learning, neural networks, python, r, sql, tensorflow","aws, c, data science, gcp, machine learning, neural networks, python, r, sql, tensorflow",3,"Cluster 3 (gcp, kubernetes, aws, azure, docker)"
"Senior Machine Learning Engineer, Neural Simulator","c, deep learning, machine learning, python, pytorch, r, software engineering, tensorflow","c, deep learning, machine learning, python, pytorch, r, software engineering, tensorflow",6,"Cluster 6 (pytorch, tensorflow, c, machine learning, r)"
Data Scientist,"c, databases, git, r, scala","c, databases, git, r, scala",1,"Cluster 1 (c, r, data science, machine learning, scala)"
"Machine Learning Engineer, Core Engineering","aws, c, deep learning, hadoop, machine learning, r, scala, spark","aws, c, deep learning, hadoop, machine learning, r, scala, spark",5,"Cluster 5 (aws, nlp, c, r, machine learning)"
"Data Scientist, Marketing Insights and Analytics","aws, c, data science, python, r, scala, sql","aws, c, data science, python, r, scala, sql",1,"Cluster 1 (c, r, data science, machine learning, scala)"
Front-End Software Engineer,"c, databases, r, sql, typescript","c, databases, r, sql, typescript",1,"Cluster 1 (c, r, data science, machine learning, scala)"
Quant / Data Scientist,"c, data science, databases, python, r, sql, statistical modeling","c, data science, databases, python, r, sql, statistical modeling",1,"Cluster 1 (c, r, data science, machine learning, scala)"
"Software Engineer L5, Build and Release Tools, Machine Learning Platform","c, java, machine learning, python, r, scala, software engineering","c, java, machine learning, python, r, scala, software engineering",1,"Cluster 1 (c, r, data science, machine learning, scala)"
Data Scientist,"c, data science, git, python, r, sql","c, data science, git, python, r, sql",1,"Cluster 1 (c, r, data science, machine learning, scala)"
Machine Learning Engineer - Sensor Simulation,"aws, c, deep learning, machine learning, r","aws, c, deep learning, machine learning, r",5,"Cluster 5 (aws, nlp, c, r, machine learning)"
Machine Learning Engineer,"c, c++, linux, machine learning, python, pytorch, r, tensorflow","c, c++, linux, machine learning, python, pytorch, r, tensorflow",2,"Cluster 2 (c++, pytorch, c, python, tensorflow)"
"Software Engineer, Batch Data","aws, c, databases, databricks, gcp, java, machine learning, python, r, spark, sql","aws, c, databases, databricks, gcp, java, machine learning, python, r, spark, sql",3,"Cluster 3 (gcp, kubernetes, aws, azure, docker)"
"Machine Learning Engineer, Amazon One","aws, c, cloud computing, computer vision, deep learning, machine learning, r, scala","aws, c, cloud computing, computer vision, deep learning, machine learning, r, scala",5,"Cluster 5 (aws, nlp, c, r, machine learning)"
