Intern ID,Skills_Text
intern_1109,"data science, machine learning, natural language processing (nlp), postgresql, python, sql, machine learning medium, nlp medium, python medium"
intern_1110,"algorithms, c programming, c++ programming, data science, java, machine learning, python, sql, machine learning medium, python medium"
intern_1111,"arm microcontroller, amazon web services (aws), c programming, computer networking, deep learning, embedded systems, html, machine learning, python, deep learning medium, machine learning medium, python medium"
intern_1112,"artificial intelligence, big data analytics, computer vision, data analytics, data science, data structures, database management system (dbms), deep learning, image processing, ms-excel, ms-word, machine learning, mysql, natural language processing (nlp), neural networks, power bi, python, r programming, tableau, deep learning low, machine learning medium, nlp medium, python medium"
intern_1113,"artificial intelligence, data analytics, database management system (dbms), english proficiency (spoken), english proficiency (written), google analytics, ms-excel, mysql, python, python high"
intern_1114,"adobe photoshop, css, canva, html, java, javascript, mysql, python, python medium"
intern_1115,"autocad, data analytics, data science, data structures, database management system (dbms), image processing, ms-excel, ms-powerpoint, ms-word, machine learning, mongodb, mysql, python, machine learning low, python medium"
intern_1116,"data analytics, ms-excel, machine learning, power bi, python, sql, machine learning low, python low"
intern_1117,"css, data science, django, html, machine learning, python, machine learning medium, python medium"
intern_1118,"c++ programming, database management system (dbms), java, ms-office, python, sql, unix, visual basic (vb), python low"
intern_1119,"bootstrap, css, data science, html, java, javascript, machine learning, python, machine learning medium, python medium"
intern_1120,"data analytics, data science, ms-excel, ms-office, ms-powerpoint, ms-word, mysql, power bi, project management, python, python medium"
intern_1121,"algorithms, amazon web server (aws), c++ programming, computer vision, data analytics, data science, data structures, deep learning, django, docker, git, github, machine learning, mysql, natural language processing (nlp), neural networks, nosql, postgresql, python, sql, deep learning high, machine learning high, nlp medium, python high"
intern_1122,"acting technique, adobe photoshop, adobe photoshop lightroom cc, audio editing, bootstrap, c programming, c++ programming, css, content marketing, content writing, creative writing, english proficiency (spoken), english proficiency (written), html, hindi proficiency (spoken), hindi proficiency (written), instagram marketing, javascript, kannada proficiency (spoken), kannada proficiency (written), microsoft azure, mysql, php, python, reactjs, sanskrit proficiency (spoken), sanskrit proficiency (written), social media marketing, stock trading, video editing, video making, wordpress, python medium"
intern_1123,"english proficiency (spoken), english proficiency (written), ms-excel, python, python medium"
intern_1124,"ms-excel, machine learning, power bi, python, sql, tableau, machine learning medium, python medium"
intern_1125,"arduino, artificial intelligence, business analysis, business research, c programming, c++ programming, computer vision, data analytics, data science, data structures, database management system (dbms), deep learning, english proficiency (spoken), english proficiency (written), git, github, java, ms-excel, ms-office, ms-word, machine learning, mathematics, mysql, natural language processing (nlp), python, r programming, research and analytics, robotic process automation (rpa), sql, selenium, statistics, tableau, uipath, deep learning low, machine learning low, nlp low, python medium"
intern_1126,"amazon web services (aws), angular 7.0, angularjs, artificial intelligence, business research, css, computer vision, creative writing, data analytics, data science, data structures, database management system (dbms), database testing, deep learning, django, english proficiency (spoken), english proficiency (written), gui testing, github, google analytics, html, hadoop, java, javascript, linux, ms-excel, ms-powerpoint, machine learning, manual testing, microsoft azure, mysql, natural language processing (nlp), node.js, opencv, postman, power bi, product management, python, quality assurance/quality control (qa/qc), r programming, rest api, reactjs, research and analytics, scss, sql, search engine optimization (seo), selenium, software testing, tableau, typescript, vector dynamics, deep learning low, machine learning medium, nlp low, python medium"
